Date,Close,High,Low,Open,Volume
2017-01-18,8417.0,8460.299805,8397.400391,8403.849609,163800
2017-01-19,8435.099609,8445.150391,8404.049805,8418.400391,165900
2017-01-20,8349.349609,8423.650391,8340.950195,8404.349609,202600
2017-01-23,8391.5,8404.150391,8327.200195,8329.599609,195000
2017-01-24,8475.799805,8480.950195,8398.150391,8407.049805,179200
2017-01-25,8602.75,8612.599609,8493.950195,8499.450195,292500
2017-01-27,8641.25,8672.700195,8606.900391,8610.5,275400
2017-01-30,8632.75,8662.599609,8617.75,8635.549805,304700
2017-01-31,8561.299805,8631.75,8552.400391,8629.450195,521000
2017-02-01,8716.400391,8722.400391,8537.5,8570.349609,327700
2017-02-02,8734.25,8757.599609,8685.799805,8724.75,283500
2017-02-03,8740.950195,8748.25,8707.75,8735.150391,191000
2017-02-06,8801.049805,8814.099609,8770.200195,8785.450195,194400
2017-02-07,8768.299805,8809.299805,8741.049805,8805.700195,226300
2017-02-08,8769.049805,8791.25,8715.0,8774.549805,218700
2017-02-09,8778.400391,8821.400391,8724.099609,8795.549805,187500
2017-02-10,8793.549805,8822.099609,8771.200195,8812.349609,225900
2017-02-13,8805.049805,8826.900391,8754.200195,8819.799805,204900
2017-02-14,8792.299805,8820.450195,8772.5,8819.900391,188300
2017-02-15,8724.700195,8807.900391,8712.849609,8778.950195,216100
2017-02-16,8778.0,8783.950195,8719.599609,8739.0,184600
2017-02-17,8821.700195,8896.450195,8804.25,8883.700195,298300
2017-02-20,8879.200195,8886.25,8809.799805,8818.549805,167800
2017-02-21,8907.849609,8920.799805,8860.950195,8890.75,175700
2017-02-22,8926.900391,8960.75,8905.25,8931.599609,247100
2017-02-23,8939.5,8982.150391,8927.549805,8956.400391,377200
2017-02-27,8896.700195,8951.799805,8888.650391,8943.700195,189900
2017-02-28,8879.599609,8914.75,8867.599609,8898.950195,293600
2017-03-01,8945.799805,8960.799805,8898.599609,8904.400391,205900
2017-03-02,8899.75,8992.5,8879.799805,8982.849609,218800
2017-03-03,8897.549805,8907.099609,8860.099609,8883.5,202600
2017-03-06,8963.450195,8967.799805,8914.0,8915.099609,174800
2017-03-07,8946.900391,8977.849609,8932.799805,8977.75,173400
2017-03-08,8924.299805,8957.049805,8891.950195,8950.700195,177800
2017-03-09,8927.0,8945.799805,8899.5,8914.5,171500
2017-03-10,8934.549805,8975.700195,8903.950195,8953.700195,152700
2017-03-14,9087.0,9122.75,9060.5,9091.650391,270300
2017-03-15,9084.799805,9106.549805,9075.5,9086.849609,240600
2017-03-16,9153.700195,9158.450195,9128.549805,9129.650391,208600
2017-03-17,9160.049805,9218.400391,9147.599609,9207.799805,286700
2017-03-20,9126.849609,9167.599609,9116.299805,9166.950195,332100
2017-03-21,9121.5,9147.75,9087.200195,9133.950195,247700
2017-03-22,9030.450195,9072.900391,9019.299805,9047.200195,232300
2017-03-23,9086.299805,9099.049805,9048.599609,9048.75,191800
2017-03-24,9108.0,9133.549805,9089.400391,9104.0,203700
2017-03-27,9045.200195,9094.849609,9024.650391,9093.450195,202700
2017-03-28,9100.799805,9110.400391,9079.799805,9081.5,183300
2017-03-29,9143.799805,9153.150391,9109.099609,9128.700195,243400
2017-03-30,9173.75,9183.150391,9136.349609,9142.599609,323400
2017-03-31,9173.75,9191.700195,9152.099609,9158.900391,190900
2017-04-03,9237.849609,9245.349609,9192.400391,9220.599609,139100
2017-04-05,9265.150391,9273.900391,9215.400391,9264.400391,184800
2017-04-06,9261.950195,9267.950195,9218.849609,9245.799805,186100
2017-04-07,9198.299805,9250.5,9188.099609,9223.700195,190000
2017-04-10,9181.450195,9225.650391,9174.849609,9225.599609,135800
2017-04-11,9237.0,9242.700195,9172.849609,9184.549805,200100
2017-04-12,9203.450195,9246.400391,9161.799805,9242.5,161800
2017-04-13,9150.799805,9202.650391,9144.950195,9202.5,166500
2017-04-17,9139.299805,9160.0,9120.25,9144.75,0
2017-04-18,9105.150391,9217.900391,9095.450195,9163.0,174200
2017-04-19,9103.5,9120.5,9075.150391,9112.200195,173700
2017-04-20,9136.400391,9143.900391,9102.650391,9108.099609,170300
2017-04-21,9119.400391,9183.650391,9088.75,9179.099609,155200
2017-04-24,9217.950195,9225.400391,9130.549805,9135.349609,167700
2017-04-25,9306.599609,9309.200195,9250.349609,9273.049805,168700
2017-04-26,9351.849609,9367.0,9301.349609,9336.200195,185700
2017-04-27,9342.150391,9367.150391,9322.650391,9359.150391,209400
2017-04-28,9304.049805,9342.650391,9282.25,9340.950195,162200
2017-05-02,9313.799805,9352.549805,9269.900391,9339.849609,161600
2017-05-03,9311.950195,9346.299805,9298.400391,9344.700195,151600
2017-05-04,9359.900391,9365.650391,9323.25,9360.950195,269600
2017-05-05,9285.299805,9377.099609,9272.0,9374.549805,231900
2017-05-08,9314.049805,9338.700195,9297.950195,9311.450195,174300
2017-05-09,9316.849609,9338.950195,9307.700195,9337.349609,132300
2017-05-10,9407.299805,9414.75,9336.0,9339.650391,152700
2017-05-11,9422.400391,9450.650391,9411.299805,9448.599609,171100
2017-05-12,9400.900391,9437.75,9372.549805,9436.650391,154300
2017-05-15,9445.400391,9449.25,9423.099609,9433.549805,140800
2017-05-16,9512.25,9517.200195,9456.349609,9461.0,166500
2017-05-17,9525.75,9532.599609,9486.099609,9517.599609,205500
2017-05-18,9429.450195,9489.099609,9418.099609,9453.200195,193300
2017-05-19,9427.900391,9505.75,9390.75,9469.900391,252100
2017-05-22,9438.25,9498.650391,9427.900391,9480.25,196800
2017-05-23,9386.150391,9448.049805,9370.0,9445.049805,224400
2017-05-24,9360.549805,9431.900391,9341.650391,9410.900391,211800
2017-05-25,9509.75,9523.299805,9379.200195,9384.049805,289200
2017-05-26,9595.099609,9604.900391,9495.400391,9507.75,218800
2017-05-29,9604.900391,9637.75,9547.700195,9560.049805,235000
2017-05-30,9624.549805,9635.299805,9581.200195,9590.650391,193900
2017-05-31,9621.25,9649.599609,9609.25,9636.549805,414300
2017-06-01,9616.099609,9634.650391,9589.900391,9603.549805,176100
2017-06-02,9653.5,9673.5,9637.450195,9657.150391,162200
2017-06-05,9675.099609,9687.200195,9640.700195,9656.299805,127700
2017-06-06,9637.150391,9709.299805,9630.200195,9704.25,145900
2017-06-07,9663.900391,9678.549805,9630.549805,9663.950195,160700
2017-06-08,9647.25,9688.700195,9641.5,9682.400391,155400
2017-06-09,9668.25,9676.25,9608.150391,9638.549805,159000
2017-06-12,9616.400391,9647.049805,9598.5,9646.700195,141400
2017-06-13,9606.900391,9654.150391,9595.400391,9615.549805,129700
2017-06-14,9618.150391,9627.400391,9580.450195,9621.549805,181800
2017-06-15,9578.049805,9621.400391,9560.799805,9617.900391,171100
2017-06-16,9588.049805,9615.849609,9565.5,9595.450195,213200
2017-06-19,9657.549805,9673.299805,9614.900391,9626.400391,141700
2017-06-20,9653.5,9676.5,9643.75,9670.5,159500
2017-06-21,9633.599609,9650.450195,9608.599609,9648.099609,144000
2017-06-22,9630.0,9698.849609,9617.75,9642.650391,198800
2017-06-23,9574.950195,9647.650391,9565.299805,9643.25,175200
2017-06-27,9511.400391,9615.400391,9473.450195,9594.049805,203300
2017-06-28,9491.25,9522.5,9474.349609,9520.200195,172400
2017-06-29,9504.099609,9575.799805,9493.799805,9522.950195,259300
2017-06-30,9520.900391,9535.799805,9448.75,9478.5,179600
2017-07-03,9615.0,9624.0,9543.549805,9587.950195,183000
2017-07-04,9613.299805,9650.650391,9595.5,9645.900391,144800
2017-07-05,9637.599609,9643.650391,9607.349609,9619.75,130800
2017-07-06,9674.549805,9700.700195,9639.950195,9653.599609,147400
2017-07-07,9665.799805,9684.25,9642.650391,9670.349609,141800
2017-07-10,9771.049805,9782.150391,9646.450195,9719.299805,37500
2017-07-11,9786.049805,9830.049805,9778.849609,9797.450195,179700
2017-07-12,9816.099609,9824.950195,9787.700195,9807.299805,145500
2017-07-13,9891.700195,9897.25,9853.450195,9855.799805,181300
2017-07-14,9886.349609,9913.299805,9845.450195,9913.299805,159600
2017-07-17,9915.950195,9928.200195,9894.700195,9908.150391,163500
2017-07-18,9827.150391,9885.349609,9792.049805,9832.700195,293900
2017-07-19,9899.599609,9905.049805,9851.650391,9855.950195,200200
2017-07-20,9873.299805,9922.549805,9863.450195,9920.200195,161100
2017-07-21,9915.25,9924.700195,9838.0,9899.599609,187500
2017-07-24,9966.400391,9982.049805,9919.599609,9936.799805,174500
2017-07-25,9964.549805,10011.2998,9949.099609,10010.5498,185500
2017-07-26,10020.65039,10025.9502,9965.950195,9983.650391,197600
2017-07-27,10020.5498,10114.84961,10005.5,10063.25,287900
2017-07-28,10014.5,10026.0498,9944.5,9996.549805,191600
2017-07-31,10077.09961,10085.90039,10016.9502,10034.7002,237700
2017-08-01,10114.65039,10128.59961,10065.75,10101.0498,184300
2017-08-02,10081.5,10137.84961,10054.2002,10136.2998,161500
2017-08-03,10013.65039,10081.15039,9998.25,10081.15039,192700
2017-08-04,10066.40039,10075.25,9988.349609,10008.59961,178600
2017-08-07,10057.40039,10088.09961,10046.34961,10074.7998,137400
2017-08-08,9978.549805,10083.7998,9947.0,10068.34961,203300
2017-08-09,9908.049805,9969.799805,9893.049805,9961.150391,169200
2017-08-10,9820.25,9892.650391,9776.200195,9872.849609,235500
2017-08-11,9710.799805,9771.650391,9685.549805,9712.150391,285900
2017-08-14,9794.150391,9818.299805,9752.099609,9755.75,195600
2017-08-16,9897.299805,9903.950195,9773.849609,9825.849609,219500
2017-08-17,9904.150391,9947.799805,9883.75,9945.549805,197600
2017-08-18,9837.400391,9865.950195,9783.650391,9865.950195,246300
2017-08-21,9754.349609,9884.349609,9740.099609,9864.25,205300
2017-08-22,9765.549805,9828.450195,9752.599609,9815.75,183600
2017-08-23,9852.5,9857.900391,9786.75,9803.049805,168600
2017-08-24,9857.049805,9881.5,9848.849609,9881.200195,184700
2017-08-28,9912.799805,9925.75,9882.0,9907.150391,159600
2017-08-29,9796.049805,9887.349609,9783.75,9886.400391,173300
2017-08-30,9884.400391,9909.450195,9850.799805,9859.5,157800
2017-08-31,9917.900391,9925.099609,9856.950195,9905.700195,327700
2017-09-01,9974.400391,9983.450195,9909.849609,9937.650391,157800
2017-09-04,9912.849609,9988.400391,9861.0,9984.150391,148800
2017-09-05,9952.200195,9963.099609,9901.049805,9933.25,139200
2017-09-06,9916.200195,9931.549805,9882.549805,9899.25,149200
2017-09-07,9929.900391,9964.849609,9917.200195,9945.849609,188800
2017-09-08,9934.799805,9963.599609,9913.299805,9958.650391,163600
2017-09-11,10006.0498,10028.65039,9968.799805,9971.75,173000
2017-09-12,10093.0498,10097.5498,10028.0498,10056.84961,182600
2017-09-13,10079.2998,10131.9502,10063.15039,10099.25,215000
2017-09-14,10086.59961,10126.5,10070.34961,10107.40039,225600
2017-09-15,10085.40039,10115.15039,10043.65039,10062.34961,266600
2017-09-18,10153.09961,10171.7002,10131.2998,10133.09961,156100
2017-09-19,10147.5498,10178.9502,10129.9502,10175.59961,187500
2017-09-20,10141.15039,10171.0498,10134.2002,10160.9502,199400
2017-09-21,10121.90039,10158.90039,10058.59961,10139.59961,191800
2017-09-22,9964.400391,10095.0498,9952.799805,10094.34961,226600
2017-09-25,9872.599609,9960.5,9816.049805,9960.099609,221400
2017-09-26,9871.5,9891.349609,9813.0,9875.25,190900
2017-09-27,9735.75,9921.049805,9714.400391,9920.599609,200100
2017-09-28,9768.950195,9789.200195,9687.549805,9736.400391,385000
2017-09-29,9788.599609,9854.0,9775.349609,9814.299805,196300
2017-10-03,9859.5,9895.400391,9831.049805,9893.299805,162800
2017-10-04,9914.900391,9938.299805,9850.650391,9884.349609,156200
2017-10-05,9888.700195,9945.950195,9881.849609,9927.0,147800
2017-10-06,9979.700195,9989.349609,9906.599609,9908.150391,195800
2017-10-09,9988.75,10015.75,9959.450195,9988.200195,143900
2017-10-10,10016.9502,10034.0,10002.2998,10013.7002,148600
2017-10-11,9984.799805,10067.25,9955.799805,10042.59961,189700
2017-10-12,10096.40039,10104.4502,9977.099609,10011.2002,200900
2017-10-13,10167.4502,10191.90039,10120.09961,10123.7002,230100
2017-10-16,10230.84961,10242.9502,10175.09961,10207.40039,203000
2017-10-17,10234.4502,10251.84961,10212.59961,10227.65039,195700
2017-10-18,10210.84961,10236.4502,10175.75,10209.40039,254200
2017-10-19,10146.5498,10211.9502,10123.34961,10210.34961,30200
2017-10-23,10184.84961,10224.15039,10124.5,10176.65039,218100
2017-10-24,10207.7002,10237.75,10182.40039,10218.5498,217200
2017-10-25,10295.34961,10340.5498,10240.90039,10321.15039,594200
2017-10-26,10343.7998,10355.65039,10271.84961,10291.7998,429700
2017-10-27,10323.0498,10366.15039,10311.2998,10362.2998,312700
2017-10-30,10363.65039,10384.5,10344.2998,10353.84961,236900
2017-10-31,10335.2998,10367.7002,10323.9502,10364.90039,232600
2017-11-01,10440.5,10451.65039,10383.0498,10390.34961,260300
2017-11-02,10423.7998,10453.0,10412.5498,10440.5,201500
2017-11-03,10452.5,10461.7002,10403.59961,10461.5498,199900
2017-11-06,10451.7998,10490.4502,10413.75,10431.75,193600
2017-11-07,10350.15039,10485.75,10340.7998,10477.15039,286900
2017-11-08,10303.15039,10384.25,10285.5,10361.9502,274500
2017-11-09,10308.9502,10368.4502,10266.9502,10358.65039,240200
2017-11-10,10321.75,10344.9502,10254.09961,10304.34961,279400
2017-11-13,10224.9502,10334.15039,10216.25,10322.0,210300
2017-11-14,10186.59961,10248.0,10175.5498,10223.40039,305000
2017-11-15,10118.0498,10175.4502,10094.0,10171.9502,207400
2017-11-16,10214.75,10232.25,10139.2002,10152.90039,182600
2017-11-17,10283.59961,10343.59961,10268.0498,10324.5498,203300
2017-11-20,10298.75,10309.84961,10261.5,10287.2002,147200
2017-11-21,10326.90039,10358.7002,10315.0498,10329.25,186100
2017-11-22,10342.2998,10368.7002,10309.5498,10350.7998,157600
2017-11-23,10348.75,10374.2998,10307.2998,10358.4502,153000
2017-11-24,10389.7002,10404.5,10362.25,10366.7998,129200
2017-11-27,10399.5498,10407.15039,10340.2002,10361.0498,141900
2017-11-28,10370.25,10409.5498,10355.2002,10387.90039,196000
2017-11-29,10361.2998,10392.9502,10345.90039,10376.65039,152500
2017-11-30,10226.5498,10332.7002,10211.25,10332.7002,342500
2017-12-01,10121.7998,10272.7002,10108.5498,10263.7002,143400
2017-12-04,10127.75,10179.2002,10095.7002,10175.0498,148600
2017-12-05,10118.25,10147.9502,10069.09961,10118.25,155500
2017-12-06,10044.09961,10104.2002,10033.34961,10088.7998,166100
2017-12-07,10166.7002,10182.65039,10061.90039,10063.4502,166200
2017-12-08,10265.65039,10270.84961,10195.25,10198.4502,200000
2017-12-11,10322.25,10329.2002,10282.0498,10310.5,147400
2017-12-12,10240.15039,10326.09961,10230.2002,10324.90039,175100
2017-12-13,10192.9502,10296.5498,10169.84961,10236.59961,181600
2017-12-14,10252.09961,10276.09961,10141.5498,10229.2998,154300
2017-12-15,10333.25,10373.09961,10319.65039,10345.65039,255100
2017-12-18,10388.75,10443.5498,10074.7998,10263.09961,230400
2017-12-19,10463.2002,10472.2002,10406.0,10414.7998,169100
2017-12-20,10444.2002,10494.4502,10437.15039,10494.40039,175200
2017-12-21,10440.2998,10473.9502,10426.90039,10473.9502,151900
2017-12-22,10493.0,10501.09961,10448.25,10457.2998,138800
2017-12-26,10531.5,10545.4502,10477.9502,10512.2998,155600
2017-12-27,10490.75,10552.40039,10469.25,10531.0498,165200
2017-12-28,10477.90039,10534.5498,10460.4502,10498.2002,272900
2017-12-29,10530.7002,10538.7002,10488.65039,10492.34961,152000
2018-01-02,10442.2002,10495.2002,10404.65039,10477.5498,153400
2018-01-03,10443.2002,10503.59961,10429.5498,10482.65039,167300
2018-01-04,10504.7998,10513.0,10441.4502,10469.40039,174900
2018-01-05,10558.84961,10566.09961,10520.09961,10534.25,180900
2018-01-08,10623.59961,10631.2002,10588.5498,10591.7002,169000
2018-01-09,10637.0,10659.15039,10603.59961,10645.09961,205000
2018-01-10,10632.2002,10655.5,10592.7002,10652.0498,176400
2018-01-11,10651.2002,10664.59961,10612.34961,10637.0498,153800
2018-01-12,10681.25,10690.40039,10597.09961,10682.5498,175200
2018-01-15,10741.5498,10782.65039,10713.7998,10718.5,175900
2018-01-16,10700.4502,10762.34961,10687.84961,10761.5,211000
2018-01-17,10788.5498,10803.0,10666.75,10702.4502,252700
2018-01-18,10817.0,10887.5,10782.40039,10873.40039,312000
2018-01-19,10894.7002,10906.84961,10793.90039,10829.2002,207600
2018-01-22,10966.2002,10975.09961,10881.40039,10883.2002,231600
2018-01-23,11083.7002,11092.90039,10994.5498,10997.40039,284600
2018-01-24,11086.0,11110.09961,11046.15039,11069.34961,283400
2018-01-25,11069.65039,11095.59961,11009.2002,11095.59961,330300
2018-01-29,11130.40039,11171.5498,11075.9502,11079.34961,241700
2018-01-30,11049.65039,11121.09961,11033.90039,11120.84961,228000
2018-01-31,11027.7002,11058.5,10979.2998,11018.7998,245900
2018-02-01,11016.90039,11117.34961,10878.7998,11044.5498,306200
2018-02-02,10760.59961,10954.9502,10736.09961,10938.2002,282700
2018-02-05,10666.5498,10702.75,10586.7998,10604.2998,240100
2018-02-06,10498.25,10594.15039,10276.2998,10295.15039,266500
2018-02-07,10476.7002,10614.0,10446.40039,10607.2002,250400
2018-02-08,10576.84961,10637.7998,10479.5498,10518.5,232200
2018-02-09,10454.9502,10480.2002,10398.2002,10416.5,191600
2018-02-12,10539.75,10555.5,10485.40039,10518.2002,217400
2018-02-14,10500.90039,10590.5498,10456.65039,10585.75,229200
2018-02-15,10545.5,10618.09961,10511.0498,10537.90039,210600
2018-02-16,10452.2998,10612.90039,10434.0498,10596.2002,184300
2018-02-19,10378.40039,10489.34961,10302.75,10488.90039,187300
2018-02-20,10360.40039,10429.34961,10347.65039,10391.0,187700
2018-02-21,10397.4502,10426.09961,10349.59961,10426.0,234100
2018-02-22,10382.7002,10397.5498,10340.65039,10354.34961,313600
2018-02-23,10491.0498,10499.09961,10396.65039,10408.09961,210600
2018-02-26,10582.59961,10592.9502,10520.2002,10526.5498,171900
2018-02-27,10554.2998,10631.65039,10537.25,10615.2002,187500
2018-02-28,10492.84961,10535.5,10461.5498,10488.9502,286000
2018-03-01,10458.34961,10525.5,10447.15039,10479.9502,176000
2018-03-05,10358.84961,10428.7002,10323.90039,10428.2998,194000
2018-03-06,10249.25,10441.34961,10215.90039,10420.5,222900
2018-03-07,10154.2002,10243.34961,10141.5498,10232.9502,249500
2018-03-08,10242.65039,10270.34961,10146.40039,10216.25,226400
2018-03-09,10226.84961,10296.7002,10211.90039,10271.2998,186500
2018-03-12,10421.40039,10433.65039,10295.4502,10301.59961,216400
2018-03-13,10426.84961,10478.59961,10377.84961,10389.5,266700
2018-03-14,10410.90039,10420.34961,10336.2998,10393.0498,181400
2018-03-15,10360.15039,10420.0,10346.2002,10405.4502,173900
2018-03-16,10195.15039,10346.2998,10180.25,10345.15039,328500
2018-03-19,10094.25,10224.5498,10075.2998,10215.34961,210200
2018-03-20,10124.34961,10155.65039,10049.09961,10051.5498,203000
2018-03-21,10155.25,10227.2998,10132.9502,10181.9502,204800
2018-03-22,10114.75,10207.84961,10105.40039,10167.5,230500
2018-03-23,9998.049805,10027.7002,9951.900391,9968.799805,285700
2018-03-26,10130.65039,10143.5,9958.549805,9989.150391,262600
2018-03-27,10184.15039,10207.90039,10139.65039,10188.0,225700
2018-03-28,10113.7002,10158.34961,10096.90039,10143.59961,344400
2018-04-02,10211.7998,10220.09961,10127.75,10151.65039,225400
2018-04-03,10245.0,10255.34961,10171.0498,10186.84961,205300
2018-04-04,10128.40039,10279.84961,10111.2998,10274.59961,231100
2018-04-05,10325.15039,10331.7998,10227.4502,10228.4502,236800
2018-04-06,10331.59961,10350.4502,10290.84961,10322.75,200200
2018-04-09,10379.34961,10397.7002,10328.5,10333.7002,221600
2018-04-10,10402.25,10424.84961,10381.5,10412.90039,251700
2018-04-11,10417.15039,10428.15039,10355.59961,10428.15039,250400
2018-04-12,10458.65039,10469.90039,10395.25,10410.65039,238600
2018-04-13,10480.59961,10519.90039,10451.4502,10495.2998,213100
2018-04-16,10528.34961,10540.15039,10396.34961,10398.2998,195000
2018-04-17,10548.7002,10560.4502,10495.65039,10557.2998,206100
2018-04-18,10526.2002,10594.2002,10509.7002,10578.90039,205400
2018-04-19,10565.2998,10572.2002,10546.2002,10563.65039,262600
2018-04-20,10564.0498,10582.34961,10527.4502,10560.34961,244600
2018-04-23,10584.7002,10638.34961,10514.9502,10592.7998,194200
2018-04-24,10614.34961,10636.7998,10569.0,10578.09961,219200
2018-04-25,10570.5498,10612.59961,10536.4502,10612.40039,189200
2018-04-26,10617.7998,10628.40039,10559.65039,10586.5,335100
2018-04-27,10692.2998,10719.7998,10647.5498,10651.65039,0
2018-04-30,10739.34961,10759.0,10704.59961,10705.75,173800
2018-05-02,10718.0498,10784.65039,10689.7998,10783.84961,229700
2018-05-03,10679.65039,10720.59961,10647.4502,10720.15039,185200
2018-05-04,10618.25,10700.4502,10601.59961,10700.4502,186500
2018-05-07,10715.5,10725.65039,10635.65039,10653.15039,168400
2018-05-08,10717.7998,10758.5498,10689.40039,10757.90039,269800
2018-05-09,10741.7002,10766.25,10689.84961,10693.34961,215400
2018-05-10,10716.5498,10785.5498,10705.0,10779.65039,192100
2018-05-11,10806.5,10812.0498,10724.4502,10741.9502,203100
2018-05-14,10806.59961,10834.84961,10774.75,10815.15039,171400
2018-05-15,10801.84961,10929.2002,10781.40039,10812.59961,254300
2018-05-16,10741.09961,10790.4502,10699.7002,10751.9502,231100
2018-05-17,10682.7002,10777.25,10664.5,10775.59961,214100
2018-05-18,10596.40039,10674.9502,10589.09961,10671.84961,223000
2018-05-21,10516.7002,10621.7002,10505.7998,10616.7002,0
2018-05-22,10536.7002,10558.59961,10490.5498,10518.4502,241700
2018-05-23,10430.34961,10533.5498,10417.7998,10521.09961,290900
2018-05-24,10513.84961,10535.15039,10419.7998,10464.84961,297600
2018-05-25,10605.15039,10628.0498,10524.0,10533.0498,260800
2018-05-28,10688.65039,10709.7998,10640.5498,10648.34961,232600
2018-05-29,10633.2998,10717.25,10616.09961,10689.40039,225800
2018-05-30,10614.34961,10648.7002,10558.4502,10579.0,238700
2018-05-31,10736.15039,10763.7998,10620.40039,10670.09961,610300
2018-06-01,10696.2002,10764.75,10681.5,10738.4502,220600
2018-06-04,10628.5,10770.2998,10618.34961,10765.9502,203800
2018-06-05,10593.15039,10633.15039,10550.90039,10630.7002,167700
2018-06-06,10684.65039,10698.34961,10587.5,10603.4502,189900
2018-06-07,10768.34961,10818.0,10722.59961,10722.59961,220900
2018-06-08,10767.65039,10779.4502,10709.0498,10736.40039,209400
2018-06-11,10786.9502,10850.5498,10777.0498,10781.84961,211400
2018-06-12,10842.84961,10856.5498,10789.40039,10816.15039,198300
2018-06-13,10856.7002,10893.25,10842.65039,10887.5,213400
2018-06-14,10808.0498,10833.7002,10773.5498,10832.90039,184300
2018-06-15,10817.7002,10834.0,10755.40039,10808.65039,305400
2018-06-18,10799.84961,10830.2002,10787.34961,10830.2002,196600
2018-06-19,10710.4502,10789.4502,10701.2002,10789.4502,224500
2018-06-20,10772.0498,10781.7998,10724.0498,10734.65039,193500
2018-06-21,10741.09961,10809.59961,10725.90039,10808.4502,223600
2018-06-22,10821.84961,10837.0,10710.4502,10742.7002,229800
2018-06-25,10762.4502,10831.0498,10753.0498,10822.90039,229600
2018-06-26,10769.15039,10805.25,10732.5498,10742.7002,220000
2018-06-27,10671.40039,10785.5,10652.40039,10785.5,246000
2018-06-28,10589.09961,10674.2002,10557.7002,10660.7998,352300
2018-06-29,10714.2998,10723.0498,10612.34961,10612.84961,242800
2018-07-02,10657.2998,10736.15039,10604.65039,10732.34961,295400
2018-07-03,10699.90039,10713.2998,10630.25,10668.59961,202100
2018-07-04,10769.90039,10777.15039,10677.75,10715.0,173900
2018-07-05,10749.75,10786.0498,10726.25,10786.0498,220500
2018-07-06,10772.65039,10816.34961,10735.0498,10744.15039,0
2018-07-09,10852.90039,10860.34961,10807.15039,10838.2998,183600
2018-07-10,10947.25,10956.90039,10876.65039,10902.75,197000
2018-07-11,10948.2998,10976.65039,10923.0,10956.40039,222300
2018-07-12,11023.2002,11078.2998,10999.65039,11006.9502,248300
2018-07-13,11018.90039,11071.34961,10999.75,11056.90039,0
2018-07-16,10936.84961,11019.5,10926.25,11018.9502,210500
2018-07-17,11008.0498,11018.5,10925.59961,10939.65039,210600
2018-07-18,10980.4502,11076.2002,10956.2998,11060.2002,225500
2018-07-19,10957.09961,11006.5,10935.4502,10999.5,215400
2018-07-20,11010.2002,11030.25,10946.2002,10963.5,187300
2018-07-23,11084.75,11093.40039,11010.9502,11019.84961,229100
2018-07-24,11134.2998,11143.40039,11092.5,11109.0,205800
2018-07-25,11132.0,11157.15039,11113.25,11148.40039,205900
2018-07-26,11167.2998,11185.84961,11125.7002,11132.9502,365400
2018-07-27,11278.34961,11283.40039,11210.25,11232.75,314600
2018-07-30,11319.5498,11328.09961,11261.4502,11296.65039,278800
2018-07-31,11356.5,11366.0,11267.75,11311.0498,256500
2018-08-01,11346.2002,11390.5498,11313.5498,11359.7998,269700
2018-08-02,11244.7002,11328.90039,11234.9502,11328.90039,210000
2018-08-03,11360.7998,11368.0,11294.5498,11297.7998,218300
2018-08-06,11387.09961,11427.65039,11370.59961,11401.5,203700
2018-08-07,11389.4502,11428.9502,11359.7002,11423.15039,226400
2018-08-08,11450.0,11459.9502,11379.2998,11412.5,210500
2018-08-09,11470.7002,11495.2002,11454.09961,11493.25,302200
2018-08-10,11429.5,11478.75,11419.65039,11474.9502,0
2018-08-13,11355.75,11406.2998,11340.2998,11369.59961,246900
2018-08-14,11435.09961,11452.4502,11370.7998,11381.7002,232600
2018-08-16,11385.0498,11449.84961,11366.25,11397.15039,290600
2018-08-17,11470.75,11486.4502,11431.7998,11437.15039,234700
2018-08-20,11551.75,11565.2998,11499.65039,11502.09961,232600
2018-08-21,11570.90039,11581.75,11539.59961,11576.2002,224200
2018-08-23,11582.75,11620.7002,11546.7002,11620.7002,248500
2018-08-24,11557.09961,11604.59961,11532.0,11566.59961,218800
2018-08-27,11691.9502,11700.9502,11595.59961,11605.84961,199500
2018-08-28,11738.5,11760.2002,11710.5,11731.9502,241900
2018-08-29,11691.90039,11753.2002,11678.84961,11744.9502,251600
2018-08-30,11676.7998,11698.7998,11639.7002,11694.75,313800
2018-08-31,11680.5,11727.65039,11640.09961,11675.84961,346500
2018-09-03,11582.34961,11751.7998,11567.40039,11751.7998,234400
2018-09-04,11520.2998,11602.5498,11496.84961,11598.75,254800
2018-09-05,11476.9502,11542.65039,11393.84961,11514.84961,246100
2018-09-06,11536.90039,11562.25,11436.0498,11514.15039,247900
2018-09-07,11589.09961,11603.0,11484.40039,11558.25,295900
2018-09-10,11438.09961,11573.0,11427.2998,11570.25,286700
2018-09-11,11287.5,11479.40039,11274.0,11476.84961,0
2018-09-12,11369.90039,11380.75,11250.2002,11340.09961,268200
2018-09-14,11515.2002,11523.25,11430.5498,11443.5,276600
2018-09-17,11377.75,11464.9502,11366.90039,11464.9502,201400
2018-09-18,11278.90039,11411.4502,11268.9502,11381.5498,240900
2018-09-19,11234.34961,11332.0498,11210.90039,11326.65039,250600
2018-09-21,11143.09961,11346.7998,10866.4502,11271.2998,719000
2018-09-24,10967.40039,11170.15039,10943.59961,11164.40039,0
2018-09-25,11067.4502,11080.59961,10882.84961,10969.9502,405000
2018-09-26,11053.7998,11145.5498,10993.0498,11145.5498,340500
2018-09-27,10977.5498,11089.4502,10953.34961,11079.7998,405700
2018-09-28,10930.4502,11034.09961,10850.2998,11008.09961,478100
